location,time,temperature,dew_point,humidity,precipitation,snow,wind_direction,wind_speed,wind_gust,pressure,sunshine_duration,weather_code,source_file
Prayagraj,2026-08-09 13:30:00,33.3,26.6,68,,,95,7.4,,999.4,,3,export (2).csv
Prayagraj,2026-08-09 14:30:00,33.5,26.5,67,,,100,7.4,,998.7,,3,export (2).csv
Prayagraj,2026-08-09 15:30:00,33.1,26.6,69,,,112,7.4,,998.2,,3,export (2).csv
Prayagraj,2026-08-09 16:30:00,32.8,26.6,70,,,126,5.5,,997.8,,7,export (2).csv
Prayagraj,2026-08-09 17:30:00,32.5,26.5,71,,,141,5.5,,997.4,,7,export (2).csv
Prayagraj,2026-08-09 18:30:00,31.8,26.6,74,,,151,5.5,,998.1,,7,export (2).csv
Prayagraj,2026-08-09 19:30:00,31.1,26.6,77,,,162,5.5,,998.8,,7,export (2).csv
Prayagraj,2026-08-09 20:30:00,30.5,26.4,79,,,173,5.5,,999.5,,7,export (2).csv
Prayagraj,2026-08-09 21:30:00,30.2,26.4,80,,,176,5.5,,999.9,,7,export (2).csv
Prayagraj,2026-08-09 22:30:00,29.9,26.3,81,,,179,3.7,,1000.3,,7,export (2).csv
Prayagraj,2026-08-09 23:30:00,29.5,26.1,82,,,186,3.7,,1000.7,,7,export (2).csv
Prayagraj,2026-08-10 00:30:00,29.3,26.1,83,,,180,3.7,,1000.3,,7,export (2).csv
Prayagraj,2026-08-10 01:30:00,29.0,26.0,84,,,172,3.7,,999.9,,7,export (2).csv
Prayagraj,2026-08-10 02:30:00,28.8,26.0,85,,,164,1.8,,999.5,,7,export (2).csv
Prayagraj,2026-08-10 03:30:00,28.7,26.1,86,,,187,1.8,,999.4,,3,export (2).csv
Prayagraj,2026-08-10 04:30:00,28.5,26.1,87,,,208,1.8,,999.3,,3,export (2).csv
Prayagraj,2026-08-10 05:30:00,28.4,26.0,87,,,223,1.8,,999.2,,3,export (2).csv
Prayagraj,2026-08-10 06:30:00,28.9,26.1,85,,,217,3.7,,999.5,,3,export (2).csv
Prayagraj,2026-08-10 07:30:00,29.5,26.5,84,,,211,3.7,,999.9,,3,export (2).csv
Prayagraj,2026-08-10 08:30:00,30.0,26.6,82,,,207,3.7,,1000.2,,3,export (2).csv
Prayagraj,2026-08-10 09:30:00,31.8,26.6,74,,,139,5.5,,1000.3,,3,export (2).csv
Prayagraj,2026-08-10 10:30:00,32.9,26.7,70,,,125,5.5,,1000.1,,3,export (2).csv
Prayagraj,2026-08-10 11:30:00,34.0,26.7,66,,,117,7.4,,999.9,,3,export (2).csv
Prayagraj,2026-08-10 12:30:00,33.9,26.9,67,,,120,7.4,,999.3,,3,export (2).csv
Prayagraj,2026-08-10 13:30:00,33.9,26.9,67,,,123,7.4,,998.8,,7,export (2).csv
Prayagraj,2026-08-10 14:30:00,33.8,27.0,68,,,125,7.4,,998.2,,7,export (2).csv
Prayagraj,2026-08-10 15:30:00,33.4,26.9,69,,,125,7.4,,997.7,,8,export (2).csv
Prayagraj,2026-08-10 16:30:00,32.9,26.9,71,,,126,7.4,,997.3,,8,export (2).csv
Prayagraj,2026-08-10 17:30:00,32.5,27.0,73,,,127,7.4,,996.8,,8,export (2).csv
Prayagraj,2026-08-10 18:30:00,31.7,26.7,75,,,140,7.4,,997.5,,8,export (2).csv
Prayagraj,2026-08-10 19:30:00,30.9,26.6,78,,,152,7.4,,998.3,,8,export (2).csv
Prayagraj,2026-08-10 20:30:00,30.1,26.5,81,,,161,7.4,,999.0,,8,export (2).csv
Prayagraj,2026-08-10 21:30:00,29.8,26.2,81,,,163,7.4,,999.4,,8,export (2).csv
Prayagraj,2026-08-10 22:30:00,29.5,25.9,81,,,164,7.4,,999.8,,7,export (2).csv
Prayagraj,2026-08-10 23:30:00,29.2,25.8,82,,,165,7.4,,1000.2,,3,export (2).csv
Prayagraj,2026-08-11 00:30:00,28.9,25.7,83,,,159,5.5,,999.8,,3,export (2).csv
Prayagraj,2026-08-11 01:30:00,28.6,25.6,84,,,151,5.5,,999.5,,3,export (2).csv
Prayagraj,2026-08-11 02:30:00,28.3,25.5,85,,,142,5.5,,999.1,,3,export (2).csv
Prayagraj,2026-08-11 03:30:00,28.2,25.6,86,,,163,3.7,,999.2,,3,export (2).csv
Prayagraj,2026-08-11 04:30:00,28.1,25.5,86,,,182,3.7,,999.3,,3,export (2).csv
Prayagraj,2026-08-11 05:30:00,28.0,25.6,87,,,197,3.7,,999.4,,3,export (2).csv
Prayagraj,2026-08-11 06:30:00,28.5,25.7,85,,,202,3.7,,999.8,,3,export (2).csv
Prayagraj,2026-08-11 07:30:00,29.1,25.9,83,,,206,5.5,,1000.2,,3,export (2).csv
Prayagraj,2026-08-11 08:30:00,29.7,26.3,82,,,210,5.5,,1000.5,,3,export (2).csv
Prayagraj,2026-08-11 09:30:00,31.5,26.5,75,,,155,5.5,,1000.3,,3,export (2).csv
Prayagraj,2026-08-11 10:30:00,32.7,26.5,70,,,149,5.5,,1000.1,,3,export (2).csv
Prayagraj,2026-08-11 11:30:00,33.9,26.6,66,,,145,5.5,,999.9,,7,export (2).csv
Prayagraj,2026-08-11 12:30:00,33.9,26.6,66,,,152,5.5,,999.3,,7,export (2).csv
Prayagraj,2026-08-11 13:30:00,33.9,26.6,66,,,161,5.5,,998.7,,7,export (2).csv
Prayagraj,2026-08-11 14:30:00,33.9,26.4,65,,,170,5.5,,998.1,,7,export (2).csv
Prayagraj,2026-08-11 15:30:00,33.6,26.3,66,,,174,5.5,,997.6,,7,export (2).csv
Prayagraj,2026-08-11 16:30:00,33.3,26.6,68,,,177,5.5,,997.2,,18,export (2).csv
Prayagraj,2026-08-11 17:30:00,32.9,26.7,70,,,180,5.5,,996.7,,18,export (2).csv
Prayagraj,2026-08-11 18:30:00,32.2,26.5,72,,,180,5.5,,997.6,,3,export (2).csv
Prayagraj,2026-08-11 19:30:00,31.4,26.4,75,,,180,5.5,,998.4,,3,export (2).csv
Prayagraj,2026-08-11 20:30:00,30.6,26.3,78,,,180,5.5,,999.3,,3,export (2).csv
Prayagraj,2026-08-11 21:30:00,30.4,26.3,79,,,184,3.7,,999.7,,3,export (2).csv
Prayagraj,2026-08-11 22:30:00,30.1,26.3,80,,,189,3.7,,1000.2,,3,export (2).csv
Prayagraj,2026-08-11 23:30:00,29.8,26.2,81,,,195,3.7,,1000.6,,3,export (2).csv
Prayagraj,2026-08-12 00:30:00,29.6,26.2,82,,,194,1.8,,1000.4,,3,export (2).csv
Prayagraj,2026-08-12 01:30:00,29.3,25.9,82,,,192,1.8,,1000.1,,3,export (2).csv
Prayagraj,2026-08-12 02:30:00,29.0,25.8,83,,,190,1.8,,999.8,,3,export (2).csv
Prayagraj,2026-08-12 03:30:00,28.3,25.9,87,,,224,3.7,,1000.2,,3,export (2).csv
Prayagraj,2026-08-12 04:30:00,28.1,25.9,88,,,223,3.7,,1000.1,,3,export (2).csv
Prayagraj,2026-08-12 05:30:00,28.0,26.0,89,,,222,3.7,,1000.1,,3,export (2).csv
Prayagraj,2026-08-12 06:30:00,29.0,26.0,84,,,235,3.7,,1000.4,,3,export (2).csv
Prayagraj,2026-08-12 07:30:00,30.0,26.2,80,,,245,5.5,,1000.6,,3,export (2).csv
Prayagraj,2026-08-12 08:30:00,31.0,26.3,76,,,252,5.5,,1000.8,,2,export (2).csv
Prayagraj,2026-08-12 09:30:00,32.1,26.4,72,,,253,5.5,,1000.7,,3,export (2).csv
Prayagraj,2026-08-12 10:30:00,33.2,26.2,67,,,254,5.5,,1000.5,,3,export (2).csv
Prayagraj,2026-08-12 11:30:00,34.3,26.2,63,,,255,5.5,,1000.4,,3,export (2).csv
Prayagraj,2026-08-12 12:30:00,34.7,26.3,62,,,245,5.5,,999.8,,3,export (2).csv
Prayagraj,2026-08-12 13:30:00,35.0,26.3,61,,,227,5.5,,999.3,,3,export (2).csv
Prayagraj,2026-08-12 14:30:00,35.3,26.3,60,,,196,5.5,,998.7,,3,export (2).csv
Prayagraj,2026-08-12 15:30:00,35.0,26.6,62,,,190,5.5,,998.4,,3,export (2).csv
Prayagraj,2026-08-12 16:30:00,34.6,26.5,63,,,186,5.5,,998.0,,3,export (2).csv
Prayagraj,2026-08-12 17:30:00,34.3,26.5,64,,,184,3.7,,997.7,,3,export (2).csv
Prayagraj,2026-08-12 18:30:00,33.5,26.5,67,,,191,3.7,,998.6,,3,export (2).csv
Prayagraj,2026-08-12 19:30:00,32.7,26.7,71,,,198,3.7,,999.4,,3,export (2).csv
Prayagraj,2026-08-12 20:30:00,31.9,26.7,74,,,204,3.7,,1000.3,,3,export (2).csv
Prayagraj,2026-08-12 21:30:00,31.6,26.6,75,,,212,3.7,,1000.8,,3,export (2).csv
Prayagraj,2026-08-12 22:30:00,31.4,26.6,76,,,220,3.7,,1001.3,,3,export (2).csv
Prayagraj,2026-08-12 23:30:00,31.2,26.7,77,,,227,3.7,,1001.8,,3,export (2).csv
Prayagraj,2026-08-13 00:30:00,30.8,26.5,78,,,226,3.7,,1001.6,,3,export (2).csv
Prayagraj,2026-08-13 01:30:00,30.4,26.5,80,,,226,3.7,,1001.4,,3,export (2).csv
Prayagraj,2026-08-13 02:30:00,30.0,26.6,82,,,225,1.8,,1001.2,,3,export (2).csv
Prayagraj,2026-08-13 03:30:00,29.7,26.3,82,,,247,3.7,,1001.1,,3,export (2).csv
Prayagraj,2026-08-13 04:30:00,29.5,26.1,82,,,246,5.5,,1001.2,,3,export (2).csv
Prayagraj,2026-08-13 05:30:00,29.4,26.2,83,,,246,5.5,,1001.3,,3,export (2).csv
Prayagraj,2026-08-13 06:30:00,30.1,26.3,80,,,250,5.5,,1001.5,,3,export (2).csv
Prayagraj,2026-08-13 07:30:00,30.8,26.1,76,,,254,7.4,,1001.8,,3,export (2).csv
Prayagraj,2026-08-13 08:30:00,31.5,26.3,74,,,257,9.3,,1002.1,,3,export (2).csv
Prayagraj,2026-08-13 09:30:00,32.4,26.4,71,,,258,9.3,,1002.0,,3,export (2).csv
Prayagraj,2026-08-13 10:30:00,33.2,26.5,68,,,259,9.3,,1001.9,,3,export (2).csv
Prayagraj,2026-08-13 11:30:00,34.1,26.6,65,,,261,9.3,,1001.8,,3,export (2).csv
Prayagraj,2026-08-13 12:30:00,34.2,26.7,65,,,258,9.3,,1000.9,,7,export (2).csv
Prayagraj,2026-08-13 13:30:00,34.2,26.9,66,,,252,9.3,,1000.1,,7,export (2).csv
Prayagraj,2026-08-13 14:30:00,34.3,27.0,66,,,236,9.3,,999.3,,8,export (2).csv
Prayagraj,2026-08-13 15:30:00,33.8,26.8,67,,,224,7.4,,999.0,,8,export (2).csv
Prayagraj,2026-08-13 16:30:00,33.3,26.8,69,,,206,7.4,,998.6,,8,export (2).csv
Prayagraj,2026-08-13 17:30:00,32.8,26.6,70,,,184,7.4,,998.3,,8,export (2).csv
Prayagraj,2026-08-13 18:30:00,32.0,26.5,73,,,193,7.4,,999.2,,8,export (2).csv
Prayagraj,2026-08-13 19:30:00,31.3,26.5,76,,,196,7.4,,1000.1,,8,export (2).csv
Prayagraj,2026-08-13 20:30:00,30.5,26.4,79,,,198,7.4,,1001.0,,8,export (2).csv
Prayagraj,2026-08-13 21:30:00,30.2,26.4,80,,,207,7.4,,1001.2,,8,export (2).csv
Prayagraj,2026-08-13 22:30:00,30.0,26.2,80,,,217,7.4,,1001.5,,8,export (2).csv
Prayagraj,2026-08-13 23:30:00,29.7,26.1,81,,,230,5.5,,1001.7,,8,export (2).csv
Prayagraj,2026-08-14 00:30:00,29.5,26.1,82,,,230,5.5,,1001.4,,8,export (2).csv
Prayagraj,2026-08-14 01:30:00,29.2,25.8,82,,,229,5.5,,1001.1,,8,export (2).csv
Prayagraj,2026-08-14 02:30:00,28.9,25.9,84,,,229,5.5,,1000.8,,8,export (2).csv
Prayagraj,2026-08-14 03:30:00,28.5,26.3,88,,,252,3.7,,1001.3,,8,export (2).csv
Prayagraj,2026-08-14 04:30:00,28.4,26.2,88,,,244,3.7,,1001.3,,7,export (2).csv
Prayagraj,2026-08-14 05:30:00,28.2,26.4,90,,,236,3.7,,1001.4,,18,export (2).csv
Prayagraj,2026-08-14 06:30:00,28.7,26.3,87,,,247,3.7,,1001.6,,7,export (2).csv
Prayagraj,2026-08-14 07:30:00,29.2,26.4,85,,,253,5.5,,1001.8,,7,export (2).csv
Prayagraj,2026-08-14 08:30:00,29.7,26.3,82,,,258,5.5,,1002.0,,7,export (2).csv
Prayagraj,2026-08-14 09:30:00,30.3,26.7,81,,,265,5.5,,1001.9,,7,export (2).csv
Prayagraj,2026-08-14 10:30:00,30.9,26.6,78,,,274,5.5,,1001.7,,7,export (2).csv
Prayagraj,2026-08-14 11:30:00,31.5,26.7,76,,,287,5.5,,1001.5,,7,export (2).csv
Prayagraj,2026-08-14 12:30:00,31.7,26.9,76,,,299,7.4,,1000.7,,8,export (2).csv
Prayagraj,2026-08-14 13:30:00,32.0,27.0,75,,,314,7.4,,999.9,,8,export (2).csv
Prayagraj,2026-08-14 14:30:00,32.3,27.1,74,,,331,7.4,,999.1,,8,export (2).csv
Prayagraj,2026-08-14 15:30:00,32.0,26.8,74,,,319,5.5,,998.7,,8,export (2).csv
Prayagraj,2026-08-14 16:30:00,31.8,26.6,74,,,298,5.5,,998.4,,8,export (2).csv
Prayagraj,2026-08-14 17:30:00,31.6,26.4,74,,,266,5.5,,998.0,,8,export (2).csv
Prayagraj,2026-08-14 18:30:00,31.0,26.5,77,,,248,5.5,,998.7,,8,export (2).csv
Prayagraj,2026-08-14 19:30:00,30.3,26.5,80,,,239,5.5,,999.5,,8,export (2).csv
Prayagraj,2026-08-14 20:30:00,29.7,26.3,82,,,233,5.5,,1000.2,,8,export (2).csv
Prayagraj,2026-08-14 21:30:00,28.8,25.8,84,,,251,7.4,,1001.2,,8,export (2).csv
Prayagraj,2026-08-14 22:30:00,28.6,25.8,85,,,253,5.5,,1001.3,,8,export (2).csv
Prayagraj,2026-08-14 23:30:00,28.4,26.0,87,,,254,5.5,,1001.4,,8,export (2).csv
Varanasi,2026-08-07 00:30:00,25.5,24.6,95,0.7,,10,7.2,,1001.2,,17,export (3).csv
Varanasi,2026-08-07 01:30:00,25.1,24.6,97,3.0,,88,6.8,,1000.4,,9,export (3).csv
Varanasi,2026-08-07 02:30:00,25.1,24.8,98,0.5,,116,4.7,,1000.0,,8,export (3).csv
Varanasi,2026-08-07 03:30:00,24.8,24.6,99,2.9,,98,6.8,,999.9,,9,export (3).csv
Varanasi,2026-08-07 04:30:00,24.9,24.7,99,2.7,,100,6.1,,999.8,,9,export (3).csv
Varanasi,2026-08-07 05:30:00,25.0,24.7,98,1.0,,91,6.5,,999.8,,9,export (3).csv
Varanasi,2026-08-07 06:30:00,25.3,24.6,96,0.6,,92,5.4,,1000.2,,8,export (3).csv
Varanasi,2026-08-07 07:30:00,26.0,24.6,92,0.2,,81,6.5,,1000.6,,7,export (3).csv
Varanasi,2026-08-07 08:30:00,26.5,24.7,90,0.2,,97,7.6,,1001.2,,7,export (3).csv
Varanasi,2026-08-07 09:30:00,27.1,24.7,87,0.2,,90,7.2,,1001.2,,7,export (3).csv
Varanasi,2026-08-07 10:30:00,28.5,25.3,83,0.1,,89,7.6,,1001.0,,7,export (3).csv
Varanasi,2026-08-07 11:30:00,29.3,25.1,78,0.1,,86,9.4,,1000.1,,7,export (3).csv
Varanasi,2026-08-07 12:30:00,28.5,25.5,84,1.2,,84,9.4,,999.3,,9,export (3).csv
Varanasi,2026-08-07 13:30:00,28.9,26.1,85,1.5,,104,9.0,,998.2,,9,export (3).csv
Varanasi,2026-08-07 14:30:00,29.1,26.1,84,0.2,,61,6.8,,997.4,,7,export (3).csv
Varanasi,2026-08-07 15:30:00,27.4,25.4,89,6.0,,180,11.5,,997.2,,9,export (3).csv
Varanasi,2026-08-07 16:30:00,26.8,25.6,93,6.1,,240,5.4,,997.2,,9,export (3).csv
Varanasi,2026-08-07 17:30:00,27.2,25.8,92,0.4,,151,11.5,,998.4,,17,export (3).csv
Varanasi,2026-08-07 18:30:00,27.0,25.4,91,0.1,,157,11.2,,999.5,,7,export (3).csv
Varanasi,2026-08-07 19:30:00,26.8,25.2,91,0.2,,152,10.4,,1000.6,,7,export (3).csv
Varanasi,2026-08-07 20:30:00,26.7,25.3,92,0.4,,148,10.1,,1001.3,,8,export (3).csv
Varanasi,2026-08-07 21:30:00,26.6,25.2,92,0.0,,150,10.8,,1001.7,,3,export (3).csv
Varanasi,2026-08-07 22:30:00,26.6,25.2,92,0.0,,147,11.2,,1001.4,,3,export (3).csv
Varanasi,2026-08-07 23:30:00,26.4,25.0,92,0.0,,147,9.0,,1001.2,,3,export (3).csv
Varanasi,2026-08-08 00:30:00,26.2,25.0,93,0.2,,147,9.7,,1000.7,,7,export (3).csv
Varanasi,2026-08-08 01:30:00,25.9,25.0,95,0.3,,146,7.6,,999.9,,17,export (3).csv
Varanasi,2026-08-08 02:30:00,25.8,24.8,94,0.0,,122,7.2,,999.9,,3,export (3).csv
Varanasi,2026-08-08 03:30:00,25.7,24.8,95,0.5,,158,8.6,,1000.0,,8,export (3).csv
Varanasi,2026-08-08 04:30:00,25.2,24.7,97,1.5,,147,10.4,,1000.4,,9,export (3).csv
Varanasi,2026-08-08 05:30:00,25.0,24.5,97,2.0,,147,6.8,,1000.6,,9,export (3).csv
Varanasi,2026-08-08 06:30:00,25.1,24.6,97,1.4,,107,8.3,,1001.4,,18,export (3).csv
Varanasi,2026-08-08 07:30:00,25.7,24.8,95,0.3,,104,8.3,,1001.6,,8,export (3).csv
Varanasi,2026-08-08 08:30:00,27.5,25.3,88,0.2,,130,10.1,,1002.2,,7,export (3).csv
Varanasi,2026-08-08 09:30:00,28.7,25.7,84,0.0,,146,10.1,,1002.6,,3,export (3).csv
Varanasi,2026-08-08 10:30:00,29.1,25.7,82,0.3,,140,10.1,,1002.4,,8,export (3).csv
Varanasi,2026-08-08 11:30:00,29.5,25.7,80,0.3,,136,11.9,,1001.9,,8,export (3).csv
Varanasi,2026-08-08 12:30:00,28.3,25.9,87,2.8,,183,10.8,,1001.6,,18,export (3).csv
Varanasi,2026-08-08 13:30:00,28.8,26.4,87,0.9,,178,8.6,,1000.5,,8,export (3).csv
Varanasi,2026-08-08 14:30:00,30.2,26.8,82,0.1,,162,11.5,,999.8,,7,export (3).csv
Varanasi,2026-08-08 15:30:00,31.2,24.8,69,1.8,,166,16.2,,998.6,,9,export (3).csv
Varanasi,2026-08-08 16:30:00,30.6,25.2,73,0.0,,164,15.8,,998.7,,3,export (3).csv
Varanasi,2026-08-08 17:30:00,29.6,25.1,77,0.0,,161,14.0,,999.3,,3,export (3).csv
Varanasi,2026-08-08 18:30:00,28.8,24.8,79,0.0,,158,13.3,,1000.6,,3,export (3).csv
Varanasi,2026-08-08 19:30:00,28.3,24.7,81,0.0,,158,11.2,,1002.1,,3,export (3).csv
Varanasi,2026-08-08 20:30:00,28.0,24.8,83,0.0,,152,10.8,,1003.1,,3,export (3).csv
Varanasi,2026-08-08 21:30:00,27.7,24.9,85,0.0,,145,10.1,,1003.7,,3,export (3).csv
Varanasi,2026-08-08 22:30:00,27.4,25.0,87,0.0,,145,9.0,,1003.7,,3,export (3).csv
Varanasi,2026-08-08 23:30:00,27.0,25.0,89,0.0,,137,7.9,,1002.9,,3,export (3).csv
Varanasi,2026-08-09 00:30:00,26.7,24.9,90,0.0,,131,6.5,,1002.4,,3,export (3).csv
Varanasi,2026-08-09 01:30:00,26.5,24.9,91,0.0,,124,6.8,,1002.0,,3,export (3).csv
Varanasi,2026-08-09 02:30:00,26.3,24.9,92,0.0,,104,6.5,,1001.7,,3,export (3).csv
Varanasi,2026-08-09 03:30:00,26.2,25.0,93,0.0,,98,7.6,,1001.5,,3,export (3).csv
Varanasi,2026-08-09 04:30:00,26.2,25.2,94,0.0,,87,6.5,,1001.5,,3,export (3).csv
Varanasi,2026-08-09 05:30:00,26.2,25.2,94,0.0,,90,7.6,,1001.8,,3,export (3).csv
Varanasi,2026-08-09 06:30:00,27.1,25.7,92,0.0,,99,10.1,,1002.5,,3,export (3).csv
Varanasi,2026-08-09 07:30:00,27.7,25.3,87,0.2,,110,12.6,,1002.8,,17,export (3).csv
Varanasi,2026-08-09 08:30:00,28.7,25.1,81,0.0,,124,13.0,,1003.1,,3,export (3).csv
Varanasi,2026-08-09 09:30:00,30.1,25.4,76,0.1,,121,11.2,,1002.9,,7,export (3).csv
Varanasi,2026-08-09 10:30:00,30.7,25.3,73,0.2,,115,10.4,,1002.4,,7,export (3).csv
Varanasi,2026-08-09 11:30:00,31.5,25.8,72,0.2,,118,10.1,,1002.0,,7,export (3).csv
Varanasi,2026-08-09 12:30:00,31.8,26.1,72,0.0,,133,8.6,,1001.0,,3,export (3).csv
Varanasi,2026-08-09 13:30:00,28.8,26.0,85,0.2,,157,11.9,,1001.0,,7,export (3).csv
Varanasi,2026-08-09 14:30:00,28.8,26.4,87,1.7,,99,6.1,,1000.1,,9,export (3).csv
Varanasi,2026-08-09 15:30:00,29.2,26.6,86,0.3,,130,8.6,,999.5,,8,export (3).csv
Varanasi,2026-08-09 16:30:00,29.8,26.4,82,0.2,,160,10.8,,999.2,,17,export (3).csv
Varanasi,2026-08-09 17:30:00,28.9,26.1,85,0.5,,153,9.0,,999.9,,17,export (3).csv
Varanasi,2026-08-09 18:30:00,28.5,26.1,87,0.2,,142,9.4,,1000.9,,7,export (3).csv
Varanasi,2026-08-09 19:30:00,28.2,26.0,88,0.0,,161,8.3,,1001.9,,3,export (3).csv
Varanasi,2026-08-09 20:30:00,27.8,25.8,89,0.0,,161,7.9,,1002.8,,3,export (3).csv
Varanasi,2026-08-09 21:30:00,27.5,25.7,90,0.0,,158,7.6,,1003.1,,3,export (3).csv
Varanasi,2026-08-09 22:30:00,27.2,25.4,90,0.0,,154,6.5,,1003.1,,3,export (3).csv
Varanasi,2026-08-09 23:30:00,27.0,25.6,92,0.0,,154,4.7,,1002.4,,3,export (3).csv
Varanasi,2026-08-10 00:30:00,26.8,25.6,93,0.0,,128,4.7,,1001.6,,2,export (3).csv
Varanasi,2026-08-10 01:30:00,26.6,25.4,93,0.0,,124,6.5,,1001.1,,3,export (3).csv
Varanasi,2026-08-10 02:30:00,26.5,25.5,94,0.0,,117,5.8,,1000.8,,3,export (3).csv
Varanasi,2026-08-10 03:30:00,26.3,25.3,94,0.0,,113,6.8,,1000.8,,3,export (3).csv
Varanasi,2026-08-10 04:30:00,26.3,25.4,95,0.0,,107,6.5,,1001.1,,3,export (3).csv
Varanasi,2026-08-10 05:30:00,26.2,25.5,96,0.0,,118,6.1,,1001.4,,3,export (3).csv
Varanasi,2026-08-10 06:30:00,26.5,25.3,93,0.2,,138,9.0,,1002.3,,17,export (3).csv
Varanasi,2026-08-10 07:30:00,27.3,25.3,89,0.4,,172,9.0,,1003.0,,8,export (3).csv
Varanasi,2026-08-10 08:30:00,27.9,24.9,84,0.0,,113,7.9,,1002.2,,3,export (3).csv
Varanasi,2026-08-10 09:30:00,29.9,25.6,78,0.2,,108,7.9,,1002.0,,17,export (3).csv
Varanasi,2026-08-10 10:30:00,31.0,25.3,72,0.2,,113,7.9,,1001.7,,7,export (3).csv
Varanasi,2026-08-10 11:30:00,31.5,25.1,69,0.4,,111,10.8,,1001.8,,17,export (3).csv
Varanasi,2026-08-10 12:30:00,31.7,25.5,70,0.2,,122,9.0,,1000.9,,7,export (3).csv
Varanasi,2026-08-10 13:30:00,31.8,25.6,70,0.1,,129,6.8,,999.9,,17,export (3).csv
Varanasi,2026-08-10 14:30:00,30.8,25.8,75,1.7,,144,11.2,,998.9,,9,export (3).csv
Varanasi,2026-08-10 15:30:00,27.0,25.8,93,3.3,,173,13.7,,998.8,,9,export (3).csv
Varanasi,2026-08-10 16:30:00,27.3,25.9,92,0.7,,221,9.4,,998.8,,8,export (3).csv
Varanasi,2026-08-10 17:30:00,27.3,25.7,91,0.2,,218,2.9,,999.0,,7,export (3).csv
Varanasi,2026-08-10 18:30:00,27.4,26.0,92,0.0,,77,1.8,,1000.5,,3,export (3).csv
Varanasi,2026-08-10 19:30:00,27.4,26.0,92,0.0,,241,1.4,,1001.3,,3,export (3).csv
Varanasi,2026-08-10 20:30:00,27.3,25.9,92,0.0,,260,0.7,,1001.9,,3,export (3).csv
Varanasi,2026-08-10 21:30:00,27.3,26.1,93,0.0,,23,2.9,,1001.9,,3,export (3).csv
Varanasi,2026-08-10 22:30:00,27.2,26.1,94,0.0,,87,2.2,,1002.1,,3,export (3).csv
Varanasi,2026-08-10 23:30:00,27.1,26.2,95,0.0,,138,2.5,,1001.8,,3,export (3).csv
Varanasi,2026-08-11 00:30:00,26.8,26.1,96,0.0,,96,3.2,,1001.4,,2,export (3).csv
Varanasi,2026-08-11 01:30:00,26.7,26.0,96,0.0,,53,4.3,,1000.4,,3,export (3).csv
Varanasi,2026-08-11 02:30:00,26.5,25.8,96,0.0,,34,5.4,,1000.1,,3,export (3).csv
Varanasi,2026-08-11 03:30:00,26.4,25.7,96,0.0,,36,4.3,,1000.0,,1,export (3).csv
Varanasi,2026-08-11 04:30:00,26.3,25.6,96,0.0,,94,3.2,,1000.7,,2,export (3).csv
Varanasi,2026-08-11 05:30:00,26.3,25.6,96,0.0,,66,5.0,,1000.9,,3,export (3).csv
Varanasi,2026-08-11 06:30:00,27.0,25.6,92,0.0,,90,5.4,,1001.7,,2,export (3).csv
Varanasi,2026-08-11 07:30:00,28.2,25.6,86,0.0,,67,5.8,,1002.1,,1,export (3).csv
Varanasi,2026-08-11 08:30:00,29.2,26.0,83,0.0,,52,6.8,,1002.6,,2,export (3).csv
Varanasi,2026-08-11 09:30:00,30.1,26.5,81,0.0,,85,6.8,,1002.1,,2,export (3).csv
Varanasi,2026-08-11 10:30:00,30.7,26.2,77,0.1,,72,7.9,,1001.6,,17,export (3).csv
Varanasi,2026-08-11 11:30:00,31.1,26.1,75,0.2,,65,7.9,,1001.1,,7,export (3).csv
Varanasi,2026-08-11 12:30:00,31.4,26.4,75,0.3,,54,5.8,,1000.1,,8,export (3).csv
Varanasi,2026-08-11 13:30:00,31.5,26.5,75,0.4,,38,5.4,,998.8,,8,export (3).csv
Varanasi,2026-08-11 14:30:00,29.6,26.4,83,2.2,,111,8.6,,997.5,,9,export (3).csv
Varanasi,2026-08-11 15:30:00,27.2,26.1,94,12.8,,9,14.0,,997.6,,9,export (3).csv
Varanasi,2026-08-11 16:30:00,27.7,26.6,94,3.6,,226,7.2,,997.7,,9,export (3).csv
Varanasi,2026-08-11 17:30:00,27.2,26.1,94,1.7,,220,11.2,,998.2,,9,export (3).csv
Varanasi,2026-08-11 18:30:00,26.8,25.9,95,0.3,,245,8.6,,999.4,,8,export (3).csv
Varanasi,2026-08-11 19:30:00,26.7,25.8,95,0.4,,229,6.5,,1000.5,,17,export (3).csv
Varanasi,2026-08-11 20:30:00,26.6,25.7,95,0.4,,251,6.1,,1001.6,,17,export (3).csv
Varanasi,2026-08-11 21:30:00,26.6,25.9,96,0.0,,299,2.9,,1001.7,,3,export (3).csv
Varanasi,2026-08-11 22:30:00,26.7,25.8,95,0.0,,63,2.5,,1001.8,,3,export (3).csv
Varanasi,2026-08-11 23:30:00,26.6,25.9,96,0.0,,53,3.2,,1001.6,,3,export (3).csv
Varanasi,2026-08-12 00:30:00,26.5,25.8,96,0.0,,147,1.4,,1001.2,,3,export (3).csv
Varanasi,2026-08-12 01:30:00,26.6,25.9,96,0.0,,189,1.1,,1001.0,,3,export (3).csv
Varanasi,2026-08-12 02:30:00,26.5,25.8,96,0.0,,250,1.8,,1000.6,,3,export (3).csv
Varanasi,2026-08-12 03:30:00,26.3,26.0,98,0.0,,232,2.2,,1000.6,,3,export (3).csv
